date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,cluster
2019-11-06,616.8,612.0,609.6,614.4000000000001,616.0,615.2,611.2,616.0,620.8,624.8,624.8,630.4,688.8,716.8,734.4000000000001,758.4,878.4,917.6,924.8,959.2,964.8,983.2,980.0,985.6,1003.2,1009.5999999999999,1016.8,1014.4,1019.2,974.4000000000001,980.8,972.0,948.8,928.0,892.8,852.8,777.5999999999999,751.2,715.2,692.8,673.6,658.4,651.2,652.8,625.6,625.5999999999999,624.0,622.4,0
2019-11-07,628.8,614.4,620.8,618.4,616.8,621.5999999999999,617.6,614.4000000000001,622.4000000000001,624.8,630.4,630.4000000000001,684.0,701.6,756.0,780.8,872.0,928.8,915.2,938.4000000000001,943.2,941.6,923.2,935.2,992.8,964.8,950.4000000000001,958.4,953.6,906.4000000000001,912.8,939.2,931.2,897.6,865.5999999999999,829.6,763.2,733.5999999999999,728.8,703.2,673.6,673.6,664.0,666.4000000000001,636.0,631.2,636.0,638.4,0
2019-11-08,628.8,628.8,623.2,619.2,620.8,623.2,620.8,624.8,620.8,627.2,624.0,631.2,691.2,704.8,722.4000000000001,750.4000000000001,825.5999999999999,887.2,932.8,944.8,976.0,971.2,967.2,960.8,992.8,993.6,982.4,966.4,962.4,913.6,918.4,909.5999999999999,890.4,868.0,825.6,783.2,733.5999999999999,716.0,704.0,688.8,665.5999999999999,653.5999999999999,656.8,653.6,628.8,614.4000000000001,621.6,614.4,0
2019-11-09,616.0,613.5999999999999,607.2,609.5999999999999,612.0,617.6,617.5999999999999,608.0,608.8,608.8,609.6,613.5999999999999,644.0,644.8,659.2,656.0,651.2,652.0,656.8,660.0,658.4,652.0,649.5999999999999,657.6,656.0,652.8,640.0,640.0,638.4,643.2,639.2,635.2,633.6,635.2,644.0,648.0,644.8,645.6,652.0,638.4000000000001,640.8,642.4,633.5999999999999,633.5999999999999,610.4,608.0,606.4000000000001,604.0,3
2019-11-10,611.2,608.8,616.0,610.4,615.2,612.8,607.2,608.8,613.5999999999999,607.2,610.4000000000001,613.5999999999999,643.2,639.2,658.4,648.0,650.4,648.8,648.0,648.0,646.4000000000001,638.4000000000001,643.2,638.4,634.4,645.6,621.6,625.5999999999999,627.2,622.4,629.6,625.6,626.4000000000001,638.4,640.8,636.8,642.4000000000001,642.4,638.4,640.0,632.8,633.6,632.8,632.8,606.4000000000001,602.4,601.6,596.8,3
2019-11-11,605.5999999999999,611.2,607.2,604.8,604.0,605.5999999999999,610.4000000000001,610.4000000000001,624.8,641.5999999999999,643.2,651.2,718.4000000000001,728.8,760.0,788.8,881.6,974.4,991.2,1001.5999999999999,1010.4000000000001,1002.4,1028.0,1012.0,1032.0,1038.4,1016.8000000000001,1020.0,1020.8,982.4000000000001,1001.6,999.2,963.2,938.4000000000001,914.4000000000001,853.6,770.4,736.0,710.4000000000001,696.8,672.8,657.6,660.8,654.4,626.4000000000001,627.2,626.4,629.6,0
2019-11-12,625.6,617.6,618.4000000000001,620.8,618.4000000000001,616.0,616.0,618.4000000000001,616.8,622.4,630.4,637.6,701.5999999999999,709.6,755.2,776.0,868.0,932.0,977.5999999999999,1010.4000000000001,1054.4,1028.8,1056.0,1018.4,1048.8,1047.1999999999998,1037.6,1038.4,1044.0,1002.4000000000001,1009.6,1011.2,964.8,944.0,911.2,871.2,815.2,785.5999999999999,736.0,702.4000000000001,669.5999999999999,659.2,659.2,651.2,623.2,622.4000000000001,624.8,623.2,0
2019-11-13,628.8,622.4000000000001,625.6,626.4,626.4,619.2,618.4000000000001,622.4,615.2,620.8,616.8,629.5999999999999,674.4,704.8,753.6,764.8,852.0,933.6,966.4,1007.2,1002.4,1005.6,1012.8,987.2,1019.2,1056.0,1034.4,1031.1999999999998,1040.8000000000002,1002.4,1008.0,1000.0,957.6,921.5999999999999,883.2,828.0,776.0,744.0,712.0,687.2,657.6,663.2,652.0,663.2,631.2,625.5999999999999,618.4,612.0,0
2019-11-14,625.5999999999999,620.0,619.2,618.4,616.8,613.6,620.8,620.0,614.4,628.8,636.8,631.2,695.2,718.4000000000001,763.2,786.4,857.5999999999999,910.4000000000001,951.2,972.8,956.0,949.6,974.4000000000001,964.0,994.4,976.8,977.5999999999999,962.4,965.6,935.2,941.6,956.0,925.5999999999999,901.6,876.8,835.2,778.4,747.2,708.8,688.0,652.8,650.4,641.6,644.0,615.2,610.4000000000001,609.5999999999999,611.2,0
2019-11-15,613.5999999999999,602.4,608.8,604.8,609.6,600.0,605.6,601.5999999999999,596.8,612.0,605.5999999999999,613.6,656.8,680.8,721.6,730.4,828.8,904.8,939.2,979.2,982.4000000000001,960.0,955.2,960.8,975.2,979.2,982.4,970.4,965.5999999999999,899.2,904.0,880.8,846.4,832.0,791.2,764.0,722.4000000000001,684.0,657.6,640.8,620.8,605.6,605.6,608.8,585.6,580.8,584.0,583.2,0
2019-11-16,580.8,580.0,576.0,575.2,572.8,573.5999999999999,584.8,584.0,586.4,590.4,583.2,592.8,620.0,612.8,641.6,634.4,636.8,629.5999999999999,640.0,651.2,648.8,648.0,649.6,651.2,653.6,648.0,631.2,624.8,616.0,619.2,622.4000000000001,616.8,609.5999999999999,625.5999999999999,617.6,612.8,602.4,602.4,599.2,608.0,603.2,605.5999999999999,601.6,600.8,568.8,569.5999999999999,569.5999999999999,564.0,3
2019-11-17,571.2,562.4,564.8,567.2,562.4,556.0,552.0,551.2,560.8,552.8,554.4,558.4,590.4,586.4000000000001,608.8,610.4000000000001,613.6,612.8,608.0,604.0,608.0,597.5999999999999,598.4000000000001,601.6,606.4,596.0,591.2,595.2,587.2,582.4,584.8,590.4,589.5999999999999,602.4,604.0,593.5999999999999,600.8,599.2,600.8,597.6,595.2,597.6,595.2,590.4000000000001,568.8,572.0,562.4,570.4,3
2019-11-18,575.2,575.2,575.2,571.2,576.0,576.0,573.6,576.8,578.4,588.0,602.4000000000001,630.4000000000001,689.6,700.8,707.2,736.0,818.4,879.2,944.8,975.2,949.5999999999999,958.4,960.0,998.4000000000001,1001.6,980.8,988.0,971.2,958.4000000000001,923.2,943.2,948.0,928.0,915.2,877.6,832.8,764.0,728.8,706.4,674.4000000000001,643.2,643.2,633.5999999999999,637.5999999999999,603.2,598.4000000000001,597.6,606.4,0
2019-11-19,599.2,592.8,596.8,596.8,590.4,591.2,586.4000000000001,590.4000000000001,594.4000000000001,594.4000000000001,619.2,625.6,673.5999999999999,689.6,748.8,782.4,870.4000000000001,915.2,940.8,979.2,970.4000000000001,984.0,979.2,966.4,984.8,968.8,975.2,973.6,983.2,960.8,974.4000000000001,975.2,963.2,928.8,900.8,846.4,772.8,740.0,730.4000000000001,678.4000000000001,648.0,639.2,634.4000000000001,628.0,601.6,601.6,600.0,601.6,0
2019-11-20,600.8,593.6,593.6,591.2,591.2,592.8,590.4,592.0,591.2,604.0,609.6,629.6,691.2,710.4000000000001,752.8,780.8,845.6,931.2,999.2,989.5999999999999,988.0,992.8,1008.0,1015.2,1036.0,1029.6,1016.0,1006.4000000000001,1011.2,974.4,986.4,1008.8,972.8,945.6,900.0,857.5999999999999,780.0,745.6,715.2,686.4,660.8,649.5999999999999,643.2,636.8,606.4000000000001,598.4000000000001,600.0,593.6,0
2019-11-21,601.6,599.2,600.8,600.8,601.5999999999999,595.2,593.6,590.4000000000001,600.8,604.0,603.2,610.4000000000001,669.6,699.2,740.0,780.8,864.0,940.0,967.2,1006.4000000000001,1006.4000000000001,1009.6,1004.8,1007.2,1037.6,1014.4,1008.0,1003.2,1012.0,964.0,973.6,958.4000000000001,941.5999999999999,919.2,888.0,850.4,772.8,732.8,718.4000000000001,699.2,652.0,636.0,628.8,629.6,605.5999999999999,596.0,592.8,594.4,0
2019-11-22,598.4000000000001,589.5999999999999,593.6,590.4,591.2,592.8,593.6,591.2,594.4,603.2,620.0,623.2,696.0,708.0,749.5999999999999,769.6,896.0,912.8,912.0,940.0,941.6,929.6,932.8,940.0,968.8,952.8,958.4,948.8,944.0,891.2,912.8,901.6,871.2,854.4,818.4,797.5999999999999,741.5999999999999,717.6,712.0,692.8,644.0,633.6,623.2,620.0,598.4000000000001,596.8,591.2,589.6,0
2019-11-23,592.8,586.4,588.8,581.6,591.2,586.4,588.0,585.6,586.4,588.0,586.4,582.4000000000001,622.4000000000001,622.4,647.2,636.8,636.0,644.8,646.4000000000001,663.2,653.6,648.8,646.4000000000001,648.8,645.6,641.5999999999999,624.0,621.6,620.0,618.4,616.8,618.4,616.0,628.0,632.0,624.8,626.4,623.2,617.6,614.4000000000001,622.4000000000001,606.4,607.2,600.0,578.4,568.8,566.4,571.2,3
2019-11-24,574.4000000000001,576.0,575.2,572.8,576.8,573.6,577.6,576.0,576.0,578.4000000000001,574.4,574.4,619.2,608.0,627.2,626.4,631.2,621.6,632.0,628.0,619.2,622.4,628.8,629.5999999999999,616.0,607.2,601.5999999999999,601.5999999999999,603.2,604.0,608.8,613.6,610.4,618.4,616.8,612.0,616.0,616.0,608.0,619.2,608.8,604.8,600.8,601.6,578.4,571.2,573.5999999999999,573.5999999999999,3
2019-11-25,583.2,575.2,578.4,577.6,580.8,583.2,576.8,584.8,592.8,608.8,624.8,645.6,704.0,712.0,747.2,784.8,877.5999999999999,931.2,942.4,963.2,946.4,960.0,940.0,945.6,959.2,963.2,966.4,964.0,956.8,911.2,928.8,942.4000000000001,908.0,921.6,892.8,854.4000000000001,784.0,749.5999999999999,714.4000000000001,688.8,662.4,660.0,649.6,642.4000000000001,620.8,620.8,620.0,613.5999999999999,0
2019-11-26,616.0,614.4000000000001,616.8,610.4000000000001,618.4000000000001,617.6,616.8,614.4,612.8,624.0,631.2,634.4000000000001,694.4,715.2,761.5999999999999,808.0,876.8,925.6,952.8,974.4,979.2,984.0,978.4000000000001,967.2,982.4000000000001,964.8,960.8,968.0,971.2,936.0,961.5999999999999,966.4,936.0,924.8,887.2,860.8,784.0,764.0,740.8,708.0,668.8,648.0,650.4,649.6,620.0,619.2,617.5999999999999,617.6,0
2019-11-27,620.8,612.8,608.0,611.2,613.6,607.2,605.6,608.0,611.2,617.6,617.6,620.8,672.8,716.0,758.4000000000001,808.0,877.5999999999999,956.8,973.6,1000.0,1028.0,1015.1999999999999,1008.0,1026.4,1035.1999999999998,1044.8,1032.0,1056.8,1080.8,1031.2,1019.2,1018.4,983.2,944.0,897.5999999999999,852.0,796.8,749.6,732.8,704.0,669.6,664.0,657.6,655.2,628.8,624.0,624.0,618.4000000000001,0
2019-11-28,621.5999999999999,617.5999999999999,617.5999999999999,620.0,616.0,613.6,615.2,617.6,625.5999999999999,635.2,640.0,640.8,708.0,727.2,746.4000000000001,774.4,873.6,967.2,1020.8,1059.1999999999998,1042.4,1044.0,1057.6,1011.2,1048.0,1051.2,1040.8,1023.2,1012.0,1003.2,1008.0,979.2,955.2,936.8,895.2,863.2,784.0,757.6,719.2,691.2,660.0,655.2,650.4,653.5999999999999,624.8,628.8,619.2,621.6,0
2019-11-29,629.6,611.2,621.6,620.8,621.5999999999999,620.0,610.4000000000001,617.6,620.0,637.6,633.6,638.4,705.6,724.8,748.8,779.2,882.4,969.6,987.2,990.4,976.8,979.2,991.2,952.0,1004.0,996.8,970.4,952.8,941.6,904.0,936.8,925.6,881.5999999999999,869.5999999999999,839.2,816.0,750.4,717.5999999999999,694.4000000000001,671.2,655.2,650.4,645.6,634.4,620.8,619.2,616.0,616.0,0
2019-11-30,609.6,612.8,619.2,614.4000000000001,610.4,620.0,614.4,619.2,617.6,616.8,616.8,619.2,646.4,646.4,660.8,641.6,634.4000000000001,629.5999999999999,631.2,644.8,647.2,648.8,646.4,640.0,641.6,644.0,628.8,630.4000000000001,628.8,623.2,621.5999999999999,613.5999999999999,617.5999999999999,619.2,628.8,623.2,620.8,617.5999999999999,618.4,618.4000000000001,614.4,618.4000000000001,617.6,607.2,597.5999999999999,590.4000000000001,590.4,595.2,3
2019-12-01,597.5999999999999,592.8,598.4000000000001,593.6,595.2,598.4,596.8,592.0,597.6,592.8,589.6,584.0,616.8,612.8,639.2,629.6,624.0,634.4,624.0,624.8,622.4000000000001,620.8,629.5999999999999,628.0,632.8,628.8,613.5999999999999,614.4,608.0,619.2,616.8,622.4,617.5999999999999,636.0,643.2,644.0,629.6,627.2,626.4,608.8,604.8,600.8,603.2,599.2,586.4,583.2,581.5999999999999,577.6,3
2019-12-02,590.4,580.8,576.0,584.8,580.8,584.0,577.5999999999999,575.2,599.2,602.4,609.6,622.4000000000001,683.2,693.6,729.6,760.0,850.4,950.4,1006.4000000000001,1027.2,1029.6,1032.0,1076.8000000000002,1049.6,1058.4,1042.4,1036.8000000000002,1028.8,1041.6,1012.0,1008.8,996.0,977.6,952.0,910.4,865.5999999999999,805.6,762.4,728.0,696.0,665.5999999999999,664.8,656.8,652.0,632.0,630.4,628.8,627.2,0
2019-12-03,630.4,628.0,626.4000000000001,628.8,626.4,626.4000000000001,620.0,624.8,629.5999999999999,623.2,635.2,637.6,699.2,733.5999999999999,774.4,821.6,900.8,967.2,953.5999999999999,983.2,992.0,990.4000000000001,996.0,992.8,1008.0,1008.0,997.5999999999999,1000.0,997.6,950.4,956.8,961.5999999999999,933.6,941.5999999999999,916.0,873.5999999999999,793.5999999999999,753.5999999999999,717.6,705.5999999999999,678.4,668.0,656.8,664.0,630.4,629.6,630.4,628.8,0
2019-12-04,637.6,623.2,619.2,612.8,609.5999999999999,612.8,608.0,617.6,612.0,620.0,649.6,648.0,698.4000000000001,736.0,772.8,801.6,884.0,951.2,966.4,1012.0,1040.0,992.0,984.8,957.6,988.0,978.4000000000001,968.8,978.4,980.0,946.4,959.2,960.0,938.4,941.6,916.8,878.4,818.4,764.8,745.5999999999999,723.2,681.5999999999999,679.2,684.0,676.0,655.2,652.8,655.2,651.2,0
2019-12-05,659.2,656.0,648.0,653.5999999999999,660.8,656.8,653.5999999999999,649.6,655.2,657.6,654.4,653.5999999999999,711.2,752.0,792.0,816.8,909.5999999999999,989.5999999999999,988.8,1005.5999999999999,1012.0,1010.4,1017.6,984.8,994.4000000000001,992.0,982.4,976.0,998.4,967.2,956.8,957.5999999999999,934.4,939.2,893.5999999999999,850.4,781.6,751.2,718.4000000000001,703.2,672.8,660.8,656.0,658.4000000000001,624.8,622.4000000000001,627.2,621.5999999999999,0
2019-12-06,624.0,616.8,619.2,616.8,620.0,618.4000000000001,617.5999999999999,620.0,624.0,628.0,631.2,642.4000000000001,712.0,729.5999999999999,767.2,794.4000000000001,878.4,973.6,990.4,1019.2,1022.4000000000001,1036.8,1027.2,1012.0,1034.4,1015.2,1011.2,1004.8,1016.8,975.2,965.6,944.8,918.4000000000001,894.4000000000001,864.8,833.6,781.5999999999999,748.0,724.0,684.0,660.8,659.2,658.4,652.0,625.6,616.8,621.5999999999999,619.2,0
2019-12-07,625.5999999999999,624.8,623.2,622.4,624.0,618.4,622.4,616.0,624.0,616.8,616.0,622.4,648.0,652.0,676.8,664.0,654.4,655.2,653.6,683.2,688.8,692.0,685.6,690.4000000000001,691.2,679.2,657.6,662.4,661.6,660.0,659.2,656.8,656.8,653.6,646.4000000000001,647.2,644.0,640.8,640.0,631.2,632.0,636.8,628.8,633.6,603.2,600.8,602.4,599.2,3
2019-12-08,600.8,597.5999999999999,600.8,606.4000000000001,605.6,604.0,608.0,600.8,604.8,594.4000000000001,596.8,592.0,632.8,631.2,657.6,647.2,635.2,637.5999999999999,636.8,628.0,630.4000000000001,634.4,635.2,633.5999999999999,643.2,642.4000000000001,620.0,622.4000000000001,619.2,616.8,624.0,616.0,629.5999999999999,632.8,636.8,632.0,633.5999999999999,636.0,632.0,629.6,628.0,622.4,624.8,623.2,592.8,591.2,588.0,595.2,3
2019-12-09,593.6,586.4000000000001,592.8,592.0,589.6,596.8,594.4000000000001,592.8,604.8,618.4000000000001,632.8,651.2,690.4000000000001,701.5999999999999,745.6,775.2,876.8,933.6,977.5999999999999,1016.0,1020.8000000000001,1016.8,1013.5999999999999,1035.1999999999998,1022.4,1033.6,1032.0,1026.4,1044.8000000000002,988.0,993.5999999999999,992.8,943.2,931.2,896.8,853.6,784.0,749.6,720.0,688.0,663.2,656.8,652.0,652.0,620.0,624.8,620.0,621.6,0
2019-12-10,621.5999999999999,621.6,619.2,619.2,617.5999999999999,621.5999999999999,620.8,614.4,618.4,632.0,626.4,632.0,696.8,720.8,764.0,792.0,869.6,940.0,939.2,963.2,1005.5999999999999,978.4000000000001,990.4000000000001,963.2,979.2,964.0,967.2,960.0,979.2,938.4000000000001,964.0,975.2,932.0,926.4,890.4000000000001,852.0,811.2,778.4000000000001,742.4,721.6,708.8,696.0,677.5999999999999,669.6,634.4000000000001,630.4,633.6,632.0,0
2019-12-11,636.0,626.4,631.2,628.0,628.8,616.8,619.2,622.4,627.2,632.8,662.4000000000001,675.2,751.2,750.4,781.6,807.2,856.8,932.8,995.2,1024.8,1035.2,1022.4,1001.6,979.2,1020.8,1001.5999999999999,989.6,984.0,980.0,949.6,958.4,990.4000000000001,941.6,932.8,895.2,861.5999999999999,812.0,761.6,734.4,712.8,692.0,688.0,668.0,665.5999999999999,634.4,628.8,628.8,636.0,0
2019-12-12,637.6,629.6,636.8,633.6,629.5999999999999,632.8,632.8,632.8,635.2,638.4,653.5999999999999,648.0,710.4000000000001,733.6,770.4000000000001,795.2,912.0,988.8,1024.0,1045.6,1032.8000000000002,1045.6,1040.0,1060.8000000000002,1060.0,1032.8,1052.8000000000002,1038.4,1048.8000000000002,1000.0,1004.0,1004.8,948.0,935.2,898.4000000000001,879.2,813.5999999999999,777.6,746.4,719.2,697.6,704.8,679.2,668.8,632.8,629.5999999999999,634.4000000000001,636.8,0
2019-12-13,640.8,629.6,628.0,630.4,631.2,635.2,633.5999999999999,633.6,632.8,635.2,648.0,651.2,709.6,747.2,773.6,800.8,877.6,972.0,974.4,1028.8,1064.0,1048.8,1064.8,1052.8,1040.8000000000002,1040.0,1010.4,984.0,985.6,912.8,945.5999999999999,937.6,895.2,869.5999999999999,840.0,830.4,771.2,752.8,719.2,696.0,681.5999999999999,678.4,660.0,659.2,629.6,624.8,629.6,623.2,0
2019-12-14,625.6,626.4000000000001,623.2,623.2,628.8,620.0,622.4,624.8,621.5999999999999,619.2,642.4,643.2,667.2,672.8,678.4000000000001,664.8,669.5999999999999,665.6,664.0,668.8,668.0,672.0,666.4,671.2,665.6,661.6,656.8,660.0,659.2,662.4,657.5999999999999,653.6,651.2,657.6,660.0,660.8,651.2,651.2,652.0,647.2,648.8,655.2,641.6,640.8,609.5999999999999,609.5999999999999,611.2,604.8,3
2019-12-15,607.2,607.2,604.0,606.4,605.6,604.8,602.4,601.5999999999999,597.6,600.8,624.0,626.4,644.8,648.0,650.4000000000001,648.0,636.0,637.6,636.0,642.4000000000001,644.8,645.6,640.0,636.0,632.0,628.0,636.8,631.2,634.4000000000001,641.6,647.2,646.4,657.5999999999999,663.2,659.2,659.2,657.5999999999999,643.2,647.2,647.2,645.6,642.4000000000001,632.8,623.2,592.8,587.2,588.0,586.4,3
2019-12-16,596.0,589.6,590.4000000000001,592.0,588.0,592.0,591.2,588.0,593.5999999999999,608.8,639.2,649.6,720.0,732.0,730.4,782.4000000000001,876.0,920.8,965.5999999999999,1008.8,1005.6,1045.6,1021.6,1000.8,1040.8,1012.8,1007.2,1005.6,988.8,965.6,984.8,956.8,922.4,911.2,884.8,840.0,802.4,773.5999999999999,728.0,698.4000000000001,672.0,664.8,650.4000000000001,644.0,614.4000000000001,613.6,608.8,614.4000000000001,0
2019-12-17,615.2,616.0,612.0,608.8,604.8,606.4,612.0,611.2,614.4000000000001,620.0,642.4,643.2,711.2,733.5999999999999,744.0,796.8,882.4,941.5999999999999,986.4000000000001,984.8,1009.6,1013.6,1026.4,1013.6,1043.2,1022.4,1004.0,984.8,988.8,953.6,957.6,964.8,925.6,908.8,880.8,839.2,797.5999999999999,768.8,731.2,716.8,700.8,695.2,674.4,670.4000000000001,636.0,636.0,631.2,636.8,0
2019-12-18,638.4000000000001,630.4000000000001,637.6,636.8,638.4,636.8,633.5999999999999,632.8,638.4000000000001,640.0,671.2,672.0,727.2,733.6,750.4000000000001,788.0,899.2,928.0,967.2,990.4000000000001,992.8,992.0,993.6,987.2,980.8,989.5999999999999,981.6,984.0,993.6,965.6,953.6,965.5999999999999,932.8,912.0,872.8,845.6,796.8,760.8,737.6,724.0,703.2,694.4,676.0,668.8,637.5999999999999,632.0,623.2,624.8,0
2019-12-19,628.0,623.2,624.8,619.2,616.8,616.0,618.4,619.2,620.8,633.5999999999999,660.0,658.4000000000001,705.5999999999999,728.8,738.4,785.6,844.8,932.0,956.8,1006.4,1004.8,997.6,996.0,962.4,991.2,1007.2,984.0,989.6,976.8,945.6,952.0,938.4000000000001,916.8,897.5999999999999,864.8,827.2,784.8,754.4000000000001,739.2,713.6,693.6,676.0,657.5999999999999,649.6,618.4,616.8,615.2,608.8,0
2019-12-20,609.6,607.2,606.4000000000001,605.6,605.6,605.6,604.8,610.4,609.6,616.0,635.2,644.8,712.0,728.0,754.4,800.8,874.4,920.0,950.4,966.4,983.2,976.0,980.8,970.4,973.6,964.0,952.8,939.2,934.4000000000001,895.2,882.4,866.4000000000001,832.8,818.4,800.8,769.5999999999999,738.4,715.2,709.6,672.0,658.4000000000001,652.0,635.2,638.4000000000001,602.4,597.6,600.0,594.4,0
2019-12-21,594.4000000000001,597.5999999999999,592.0,588.0,600.8,588.0,596.8,596.0,592.8,594.4,608.8,612.0,636.8,642.4000000000001,646.4,640.0,643.2,644.0,646.4,650.4,652.0,660.8,664.0,658.4,664.8,664.0,652.0,652.8,648.8,658.4,652.8,657.5999999999999,663.2,665.6,637.6,639.2,633.5999999999999,636.8,628.8,628.0,632.0,627.2,616.0,613.6,584.0,586.4,581.5999999999999,587.2,3
2019-12-22,582.4,574.4000000000001,574.4,572.0,578.4,572.8,575.2,578.4,582.4,574.4000000000001,592.8,597.6,624.8,628.0,620.8,628.8,626.4000000000001,624.0,626.4,619.2,622.4,620.0,621.5999999999999,615.2,624.8,620.0,616.8,623.2,628.8,626.4000000000001,632.8,635.2,633.5999999999999,642.4,647.2,647.2,647.2,644.0,640.8,640.8,649.6,640.0,626.4,619.2,586.4,583.2,578.4000000000001,580.0,3
2019-12-23,588.8,586.4000000000001,581.6,580.8,580.8,579.2,576.0,580.0,591.2,598.4,628.0,644.8,719.2,714.4,727.2,743.2,805.6,834.4000000000001,900.0,909.6,900.0,901.6,872.0,862.4,892.0,886.4000000000001,864.8,856.8,864.8,828.0,836.8,812.0,790.4,792.0,784.0,758.4000000000001,708.8,689.5999999999999,676.0,673.6,668.0,668.0,652.0,644.0,613.6,608.8,611.2,605.6,4
2019-12-24,608.8,604.0,601.6,594.4,600.0,602.4,606.4000000000001,607.2,618.4,625.6,649.5999999999999,653.6,725.5999999999999,726.4000000000001,737.5999999999999,732.0,773.6,818.4,821.5999999999999,843.2,854.4,821.5999999999999,780.0,780.8,789.5999999999999,771.2,784.0,778.4000000000001,758.4,747.2,722.4000000000001,708.8,695.2,696.0,683.2,663.2,645.5999999999999,644.8,650.4,655.2,654.4,640.0,629.6,628.8,600.8,593.5999999999999,592.8,592.0,4
2019-12-25,600.0,596.8,594.4000000000001,593.5999999999999,594.4,601.6,600.0,596.8,596.8,604.0,616.0,618.4,680.8,681.6,684.0,679.2,682.4000000000001,684.0,672.8,650.4,647.2,644.8,648.0,638.4000000000001,640.0,636.0,636.8,638.4,634.4000000000001,636.8,635.2,636.0,640.8,638.4000000000001,642.4,642.4,639.2,640.0,641.5999999999999,641.6,645.5999999999999,648.8,634.4,628.8,604.0,604.0,600.8,606.4,3
2019-12-26,607.2,601.6,598.4000000000001,597.6,590.4,584.0,589.6,591.2,592.0,588.8,612.0,606.4,645.5999999999999,652.8,659.2,644.0,650.4,645.6,651.2,641.5999999999999,633.6,631.2,638.4000000000001,638.4,642.4000000000001,647.2,644.0,642.4,639.2,651.2,645.5999999999999,646.4,643.2,660.8,660.0,662.4,652.0,652.8,653.6,652.8,647.2,643.2,629.6,635.2,596.0,593.5999999999999,596.0,600.8,3
2019-12-27,600.8,603.2,597.5999999999999,601.6,598.4000000000001,595.2,591.2,597.6,597.6,601.6,614.4000000000001,617.6,673.5999999999999,684.0,688.0,673.6,685.6,680.8,708.0,724.8,736.0,741.6,752.8,745.6,756.8,756.8,750.4,742.4000000000001,720.8,735.2,711.2,705.6,695.2,692.0,684.8,672.8,655.2,652.8,644.0,643.2,639.2,636.8,625.6,621.6,591.2,588.8,589.6,590.4000000000001,4
2019-12-28,591.2,588.0,593.6,590.4000000000001,589.6,584.0,588.0,588.0,587.2,585.6,608.8,605.5999999999999,640.8,640.8,642.4,637.5999999999999,638.4000000000001,642.4,642.4,648.0,640.0,630.4,626.4000000000001,628.0,627.2,623.2,620.8,624.0,616.0,616.0,617.6,624.0,622.4000000000001,624.8,641.5999999999999,642.4,642.4000000000001,643.2,640.0,634.4,640.0,646.4000000000001,632.8,626.4,592.8,599.2,603.2,596.8,3
2019-12-29,593.6,592.8,592.8,594.4,595.2,593.5999999999999,593.6,583.2,580.0,575.2,615.2,618.4,651.2,646.4,651.2,641.6,642.4,641.6,642.4,644.0,650.4,638.4000000000001,647.2,648.8,637.5999999999999,638.4,629.6,628.8,625.5999999999999,628.0,626.4,621.6,629.5999999999999,632.0,636.8,641.5999999999999,641.5999999999999,639.2,638.4,640.8,648.0,647.2,626.4000000000001,609.5999999999999,579.2,580.8,577.6,578.4000000000001,3
2019-12-30,582.4000000000001,576.8,581.5999999999999,581.6,579.2,576.0,576.8,578.4000000000001,586.4,627.2,664.0,665.5999999999999,719.2,705.6,714.4,718.4,776.8,820.0,836.0,823.2,839.2,835.2,832.8,817.5999999999999,830.4,828.8,824.8,825.5999999999999,804.0,784.0,791.2,760.8,756.0,745.5999999999999,728.8,718.4,694.4,681.6,664.0,660.0,654.4000000000001,656.0,638.4,635.2,606.4,608.8,604.8,604.0,4
2019-12-31,609.6,609.5999999999999,608.8,606.4,608.8,611.2,609.6,599.2,608.8,612.0,651.2,658.4,704.0,708.8,748.0,716.8,717.6,756.8,768.8,757.5999999999999,756.0,776.0,768.8,770.4,780.0,769.5999999999999,783.2,767.2,754.4,728.8,716.8,700.8,698.4000000000001,688.8,678.4,673.6,652.8,643.2,640.8,640.0,644.0,641.6,628.8,626.4,597.6,594.4,588.8,595.2,4
2020-01-01,591.2,584.8,588.8,585.5999999999999,588.8,595.2,600.8,595.2,594.4,596.0,613.6,622.4,665.5999999999999,652.0,663.2,659.2,651.2,654.4,643.2,638.4000000000001,635.2,630.4,627.2,626.4000000000001,622.4,624.8,626.4000000000001,628.0,634.4,636.8,653.5999999999999,645.5999999999999,633.6,642.4,643.2,647.2,631.2,630.4,632.8,633.6,633.6,633.5999999999999,623.2,613.5999999999999,591.2,582.4000000000001,587.2,594.4,3
2020-01-02,600.8,599.2,597.6,597.5999999999999,598.4,599.2,599.2,600.8,592.0,604.0,623.2,628.8,672.8,672.0,690.4,707.2,744.0,796.0,788.8,796.8,804.0,821.6,801.6,794.4000000000001,805.6,808.0,814.4,804.8,789.5999999999999,767.2,779.2,763.2,742.4,764.0,737.6,712.8,683.2,660.8,655.2,651.2,657.6,652.8,642.4000000000001,640.8,611.2,608.8,606.4000000000001,610.4000000000001,4
